id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
5UbN3fe9OB1p5KwjgUAHD4,0.955,0.247,0.0383,0.714,0.108,-22.76,0.0363,108.252,0.136
5ubwXXOsH9bUhZsQ0Cybha,0.0142,0.746,0.825,0.0107,0.121,-4.666,0.169,152.914,0.584
5Uc07fEUpjjFcLEIleEHkJ,0.114,0.669,0.489,0,0.184,-9.13,0.137,142.218,0.258
5uCax9HTNlzGybIStD3vDh,0.695,0.358,0.557,0,0.0902,-7.398,0.059,85.043,0.494
5ucGdfQWcyaiWfQPZKQnWD,0.059,0.821,0.827,0,0.305,-5.031,0.189,136.062,0.596
5ucNGmVbZo3ZdUe1gpTgbF,0.313,0.626,0.424,1.26E-05,0.134,-8.952,0.0253,91.812,0.173
5UCSVXqaP7yv38ZtS6Iu4X,0.0313,0.356,0.561,6.20E-05,0.25,-11.797,0.0392,135.593,0.34
5UcsxVPmXd974EkMtowmNV,0.924,0.502,0.0548,0.0418,0.108,-23.684,0.0356,78.455,0.506
5uDASfU19gDxSjW8cnCaBp,0.0312,0.886,0.427,0.00099,0.0906,-10.028,0.145,108.034,0.23
5UDdz40BW59qquk43Ymjrx,0.342,0.755,0.391,0.0295,0.0632,-12.712,0.31,74.95,0.765
5UdicZrmNt418AmwNixCJP,0.082,0.724,0.872,0,0.316,-2.706,0.14,95.09,0.783
5UDoMj8EIEXrQ4N0UR0nos,0.892,0.585,0.233,0.000611,0.114,-15.949,0.028,140.666,0.481
5uDpwSGjljhIgDB1ZYdp9c,0.159,0.357,0.682,0.00609,0.357,-9.207,0.106,138.258,0.229
5UDqWOgDdixYMAgAyNbpgh,0.541,0.651,0.466,0.0027,0.116,-9.403,0.0305,86.953,0.326
5UDsgV8tHUP3wnh12MYbpZ,0.538,0.676,0.511,0,0.0574,-8.522,0.0396,148.565,0.964
5UdShl12E6eHEgS8lQ1bPr,0.123,0.552,0.791,1.42E-05,0.162,-8.356,0.0303,91.2,0.698
5UDsHnUvshUv5EuPhDTRqb,0.229,0.777,0.487,0.000846,0.0959,-6.869,0.0628,79.696,0.595
5UdT2XVZPgZDMi7vxQBgRN,0.712,0.835,0.53,0.000268,0.0898,-9.024,0.0496,130.092,0.88
5UDtg2WX7lpwjQ6tswG5yk,0.326,0.705,0.618,0.00119,0.102,-7.352,0.0682,100.311,0.785
5Ue25r0VGvZR7vaw3iB0gZ,0.0382,0.697,0.807,0,0.471,-3.049,0.0587,127.01,0.732
5UEaKP1vPMG3T6vyBhiSso,0.0478,0.556,0.575,0,0.163,-8.212,0.419,124.472,0.216
5UEcZXaXRsupDBUfWuMnra,0.897,0.301,0.105,0.0215,0.117,-19.851,0.046,102.514,0.264
5uES1C2NgkdrNHiCwf9jRr,0.76,0.595,0.643,0,0.538,-9.275,0.0365,135.633,0.73
5UEsyERm7tsNvDDZFylZZf,0.994,0.709,0.212,1.76E-05,0.318,-13.421,0.0521,129.529,0.602
5UEURoNHyyLDFffVGCt07b,0.541,0.49,0.235,4.75E-05,0.137,-20.423,0.0434,120.138,0.188
5ueUywJbmAZY2MF9hdJS2y,0.319,0.421,0.79,3.41E-06,0.257,-4.457,0.0417,168.643,0.303
5uExtGLO2L80cnDcWu5giT,0.00162,0.567,0.708,0.00191,0.0495,-11.528,0.0257,97.695,0.743
5ueyLj6e6oVaTY0KQ6yLaA,0.881,0.624,0.468,6.35E-06,0.144,-12.162,0.132,74.139,0.952
5UFt0wpIRFSYTIPjZny4u9,0.0369,0.448,0.733,0.0425,0.169,-6.238,0.0292,142.008,0.407
5uFvdXnqas4nZtQUb3mwTv,0.0763,0.87,0.47,0.00317,0.0836,-11.422,0.0277,100.86,0.931
5ufz4Pc89GU8FBAp1lPatq,0.511,0.457,0.437,0,0.125,-12.037,0.0672,68.577,0.6
5ugEkJcLbQrAkCN2kH7j8S,0.432,0.34,0.491,0.0387,0.226,-6.997,0.0322,176.31,0.244
5UgGtoBzu4mmslDkcbLduT,0.171,0.384,0.391,0,0.701,-8.141,0.0312,142.107,0.176
5UgsZiYk1lkEobuPHmRtWm,0.0424,0.508,0.895,0,0.198,-3.745,0.0414,168.941,0.495
5UgT7w6zVZjP3oyawMzbiK,0.163,0.347,0.302,9.17E-05,0.14,-12.104,0.0291,105.702,0.0332
5ugzDiilhy6ILKmKfhEzd7,0.0172,0.587,0.99,0.000668,0.104,-4.496,0.0783,127.992,0.486
5uh98HlgvoJd2zRWAduj2Y,0.00635,0.568,0.925,0.00495,0.315,-5.274,0.0402,118.45,0.752
5UHjWOJA6MDl1g3x2HC68V,0.000588,0.723,0.758,0,0.357,-7.303,0.148,131.051,0.628
5UhR5ud9gS6n0PgzsjZmQd,0.0529,0.81,0.386,0.00944,0.0969,-7.846,0.311,157.919,0.506
5uhULfoDgTvz7BeWlqrV4a,0.41,0.511,0.242,0,0.111,-15.735,0.0318,131.82,0.596
5uhvUuQciVrP0p48NqSHaq,0.434,0.66,0.489,0.229,0.679,-10.8,0.0319,126.537,0.446
5uHYcK0nbEYgRaFTY5BqnP,0.0127,0.549,0.932,0,0.347,-4.11,0.343,82.439,0.787
5uI8omnLtzW4xTqJ5AoQtT,0.855,0.274,0.377,1.01E-06,0.139,-11.386,0.0387,183.342,0.424
5UIE8Pb27v9aK06EuaoHAf,0.189,0.751,0.664,0,0.672,-6.111,0.317,155.796,0.686
5uIGPmg7rZFstDSiUMXHoc,0.729,0.38,0.303,7.34E-05,0.107,-13.998,0.0499,171.937,0.302
5uihlhYwR3rtC5ca6gbMny,0.572,0.549,0.53,0.461,0.34,-15.127,0.0387,117.166,0.714
5UimLzrkc72ST1fQRuwQKs,0.0012,0.491,0.766,0.000481,0.109,-3.967,0.0291,128.101,0.21
5uIRujGRZv5t4fGKkUTv4n,0.014,0.635,0.537,3.72E-05,0.103,-10.45,0.0536,117.942,0.885
5UiT4e4DHwZrcVIXojU5um,0.00453,0.671,0.699,0.000277,0.173,-4.224,0.0647,72.946,0.379
5uIYONgpUQ7t0v7D6CTMBt,0.464,0.387,0.278,0.00527,0.102,-8.454,0.0318,153.426,0.0632
5Uj2at1EGAaWCrLyEUuXBp,0.0478,0.962,0.478,0,0.161,-6.942,0.075,105.939,0.232
5UJ3N25ukIruG4Do8RDHra,0.0829,0.979,0.401,0.011,0.0657,-7.401,0.407,120.002,0.411
5ujh1I7NZH5agbwf7Hp8Hc,0.123,0.716,0.485,2.69E-05,0.604,-7.745,0.404,74.132,0.26
5UJQ0Ht5Oh1O68pAXNbUk1,0.0931,0.13,0.365,0.0721,0.102,-8.393,0.0313,181.345,0.039
5UJsYyBi0CdSJl0ul5aTgO,0.507,0.626,0.714,0.000851,0.101,-3.824,0.0259,99.907,0.484
5UkBszllVTOdWs9mKVJSE2,0.00276,0.61,0.984,1.11E-06,0.922,-3.817,0.101,118.743,0.377
5UKeFkVeUfvP6S43I8s9mt,0.00953,0.572,0.835,0.0153,0.012,-5.552,0.0787,131.568,0.594
5UKhGvGKdGh6ZV7kpVa4ZR,5.33E-05,0.418,0.922,0.847,0.0677,-6.882,0.0672,109.718,0.578
5uKicxW4RaLDnFsDTbhW8s,0.0883,0.584,0.62,1.73E-06,0.187,-7.681,0.0513,143.561,0.857
5ukJq9U6TXjww78Xo4P7JC,0.000136,0.443,0.82,0.00178,0.211,-5.069,0.0553,139.147,0.618
5UlGHbddHJjdRqaZF6OecR,0.227,0.596,0.759,0.000475,0.178,-5.457,0.0491,100.684,0.86
5UlokrsKgBObpODBXwTW0B,0.979,0.397,0.203,0.193,0.106,-18.596,0.0292,103.885,0.489
5ulZo7nk3MByXLvja3NCAc,0.286,0.949,0.728,0,0.0465,-10.653,0.211,101.718,0.795
5uM2TbV57PabdmqUTJa1pG,0.679,0.553,0.871,0.0236,0.106,-7.636,0.0381,93.64,0.956
5UMC0HkqpmwarA1HZ7z3Ck,0.0277,0.469,0.877,0.00165,0.366,-5.729,0.0347,154.983,0.71
5uMTA9SIe0sE4dnHHSHaYz,0.0533,0.548,0.957,3.37E-06,0.683,-3.189,0.162,109.638,0.514
5un9niuesU7Nfls37QCyO4,0.00467,0.56,0.757,0.000116,0.125,-6.664,0.0246,140.021,0.449
5uNEaSgkkPw6vLCUh3KsdQ,0.215,0.432,0.664,0,0.15,-4.662,0.0302,156.216,0.294
5uNlgK7FEg6r9BGy12P9Sx,0.0866,0.664,0.913,0.892,0.305,-8.424,0.0469,133.971,0.647
5UNoPMX7K2W769iQ4PDfOt,0.0349,0.621,0.619,6.88E-05,0.168,-9.047,0.0264,128.967,0.325
5uNrA98u8ZSoAaHaDSSmU4,0.18,0.411,0.958,1.52E-06,0.126,-3.291,0.0812,171.686,0.777
5UOOahEIevLljTEYMdv60e,0.968,0.466,0.224,7.10E-05,0.887,-15.369,0.0375,69.896,0.423
5UOOrcCcs5vX8ZVYqAIxh0,0.00777,0.728,0.632,7.54E-05,0.151,-7.152,0.0344,141.053,0.772
5uP4WyhiUVxpeZbIdVH1t6,0.823,0.508,0.526,4.25E-06,0.845,-24.607,0.94,85.223,0.104
5upa2GofaZrflJ5mW2y0OR,0.000454,0.473,0.713,0.000155,0.12,-7.594,0.031,112.027,0.129
5UPnBgnylUCjtAPtAH4tJY,0.227,0.615,0.386,0.523,0.116,-11.813,0.0315,120.032,0.442
5UPNGmyaxdiGabPu3FzSlm,0.12,0.373,0.699,0.000128,0.109,-8.98,0.0441,157.812,0.685
5UpQqGyhYg70rRXgPuy28o,0.992,0.314,0.0231,0.881,0.134,-28.419,0.0461,88.478,0.0677
5upt9rusOPs3OKuHYdDh94,0.0202,0.414,0.975,0.00103,0.492,-4.596,0.101,134.477,0.394
5uPWILEXkNy1D0MJzi9ByM,0.237,0.703,0.437,0,0.589,-10.634,0.0462,103.161,0.932
5uPYEStMW3KsXnnLV7iCTw,0.0299,0.749,0.849,0.000168,0.115,-5.761,0.0544,145.169,0.959
5uq3x8Pg8HAj8qNwPFOzfl,0.532,0.224,0.387,0.00548,0.0689,-9.022,0.0287,104.566,0.0395
5uqbTKo8Ogq1sBQ3u940Xz,0.0189,0.627,0.777,1.09E-06,0.173,-6.91,0.0322,112.599,0.643
5UqivtkoiPTXrJu6GIt1mh,0.866,0.531,0.269,0,0.116,-10.6,0.0406,84.186,0.52
5uQOauh47VFt3B2kV9kRXw,0.244,0.812,0.621,0,0.099,-8.3,0.0515,77.998,0.847
5UQOmTylBEdsIfSn37v3DO,0.00138,0.756,0.53,0.00701,0.323,-9.639,0.142,79.855,0.524
5uqphUYsR45kPYplrYSAQh,0.0388,0.859,0.627,0.000202,0.101,-7.91,0.13,142.062,0.594
5uqQQtXsY2HJLbPVPwcz6C,0.938,0.48,0.313,0.0223,0.122,-16.358,0.0284,100.075,0.273
5Ur23WUXgTWGfJDWWYV7y3,0.208,0.403,0.445,8.62E-06,0.0911,-12.285,0.0394,154.881,0.172
5uraJqtCBvLpwt3VeomZdq,0.22,0.44,0.983,0,0.26,-4.36,0.0868,159.968,0.203
5URfZHMlUWTWxPvvSBWcPk,0.733,0.574,0.469,1.96E-06,0.856,-11.53,0.0403,111.378,0.435
5URJEznfi3XiVHQCyC3sII,9.49E-06,0.367,0.983,0.00049,0.184,-4.264,0.0649,175.006,0.85
5uRkew0DtfAQmv0oEYNwFF,0.214,0.504,0.673,2.29E-06,0.171,-11.834,0.0336,120.418,0.581
5uRN4EmPA7BWs5f4xsIl0Z,0.0033,0.485,0.945,0.00525,0.0997,-5.954,0.0402,135.957,0.731
5uS8HGp7VfuU5fDarEbNi7,0.0325,0.556,0.944,0,0.943,-4.267,0.0445,132.436,0.452
5UShsJdqJLZkl5JNj1ITlP,0.000715,0.475,0.776,0,0.597,-4.745,0.039,165.088,0.561
5usNPz6U1acDrkUYekGYDY,0.681,0.44,0.682,3.33E-05,0.207,-7.416,0.0373,135.917,0.626
5USNsAC8wJLqKDmnB2yoN1,0.828,0.447,0.507,0.842,0.103,-11.78,0.0279,124.203,0.35
5usSAEQgKOnG03QXGDm1zA,0.689,0.792,0.246,8.57E-06,0.371,-13.624,0.0465,125.5,0.7
5UsW4W8VgHrRLDzXQ9XSpt,0.138,0.57,0.683,0,0.0736,-4.493,0.0496,84.938,0.297
5uTjNzGKCQ50synrf9dWmT,0.0381,0.7,0.738,0.00527,0.22,-4.398,0.0324,144.035,0.796
5uu28fUesZMl89lf9CLrgN,0.0454,0.522,0.833,0,0.127,-3.715,0.0575,180.009,0.296
5UuikgHTxSRFRnC0zXx10i,0.0649,0.477,0.479,0.029,0.0906,-11.887,0.0483,122.531,0.662
5uUlOIGQxxj1KS4dWJwzoS,0.000767,0.616,0.519,0.179,0.111,-7.834,0.0323,119.916,0.118
5UUmedFgpvlXmyydI0TqcX,0.136,0.43,0.883,0,0.0967,-3.342,0.0384,154.094,0.39
5uunXHE4kIW6uS4HWAXaOQ,3.19E-06,0.333,0.959,0.0563,0.299,-4.348,0.072,137.052,0.242
5UUoAkVZQcXfkfna6rpNLA,0.545,0.539,0.547,0.00533,0.0737,-7.848,0.0269,99.959,0.138
5UUX7ENhOiMCDd3dO3IQQ6,0.388,0.433,0.38,0.116,0.116,-13.754,0.0296,99.564,0.506
5uuXtfqM7Wp3idCxyHeOll,0.0037,0.421,0.978,0,0.111,-4.004,0.302,196.921,0.359
5Uv1YNz6uBepPLDdoFANKQ,0.00333,0.779,0.418,0.000138,0.252,-9.207,0.188,127.942,0.425
5UVBumEwdUnzvqxrXOYLFA,0.835,0.348,0.263,0.654,0.129,-8.531,0.0516,74.517,0.12
5UVcgBRW78CCcKCopEGAST,0.0067,0.811,0.53,0.0285,0.0801,-8.537,0.0355,107.853,0.75
5UvE5QlINnvEc7aFO14DVL,0.458,0.4,0.818,3.25E-06,0.132,-11.238,0.08,166.287,0.936
5uvosCdMlFdTXhoazkTI5R,0.369,0.413,0.725,2.16E-05,0.0905,-5.787,0.0324,124.618,0.44
5UVsbUV0Kh033cqsZ5sLQi,0.145,0.451,0.62,0.0239,0.0677,-5.609,0.0361,123.487,0.5
5uVTvL2iGw42HhdM2R8Nhk,0.976,0.233,0.168,0.9,0.105,-21.091,0.0341,69.013,0.0635
5uvucCRBTkxv7VxIDLOqe7,0.554,0.744,0.769,6.96E-06,0.102,-4.112,0.156,175.999,0.784
5UwbnHhjnbinJH8TefuQfN,0.411,0.757,0.868,0.00221,0.355,-9.326,0.062,138.923,0.815
5UwGMbEKlvXFj7DXI1d0P1,0.000603,0.448,0.952,0.00145,0.109,-3.477,0.0803,152.958,0.489
5uWTiJ1Ce5z5TcQLGZ6Tec,0.843,0.646,0.49,0,0.12,-10.475,0.0554,105.6,0.783
5UWwZ5lm5PKu6eKsHAGxOk,5.96E-05,0.412,0.882,0.00031,0.0805,-5.54,0.0369,158.066,0.356
5uXR7Nanrm9FfWDrpQBGfN,0.0174,0.748,0.696,0,0.267,-5.975,0.0493,127.002,0.891
5UXX9TjjfbjULIyrhlWKcR,0.00454,0.474,0.887,0.000466,0.191,-6.07,0.0527,134.359,0.791
5uxYeUCnpVn2OXJ5FoaMCO,0.0319,0.674,0.674,0.319,0.157,-11.241,0.0527,148.498,0.829
5UY3Vzkc5INzJ3wBJm5FlD,0.362,0.538,0.652,6.03E-06,0.083,-3.521,0.0308,75.028,0.515
5uY9QWVdzL8Foi7emf2omj,0.00432,0.544,0.607,0,0.148,-6.51,0.0489,135.029,0.177
5uyJ7fbjk6xZzt5UL5jcQg,0.261,0.608,0.924,0.012,0.338,-5.919,0.035,117.231,0.948
5UYnD8uNX1e8G2VGT59JGt,0.731,0.515,0.777,0.00136,0.212,-11.049,0.23,91.435,0.645
5UYYQuk6SjY3S892UuLXE3,0.257,0.516,0.714,0,0.0683,-4.529,0.0391,86.926,0.312
5uZD2015uZBis6B2VwRYUZ,0.137,0.472,0.815,5.06E-05,0.261,-9.725,0.0478,131.547,0.593
5uzd41W6gXjbCIlcfGsKea,1.22E-05,0.383,0.982,0.000152,0.215,-3.188,0.127,195.931,0.189
5uzHmGAtObiWJXqzc0TffS,0.223,0.593,0.576,1.83E-06,0.0808,-5.52,0.0264,138.084,0.275
5uZLsGY9fknBd5Rxr7AIss,0.0552,0.373,0.63,0,0.107,-5.131,0.0461,115.942,0.352
5uZm7EFtP5aoTJvx5gv9Xf,0.308,0.538,0.52,0,0.214,-11.063,0.737,180.274,0.551
5UzPW8HC6slxstdRbV3Kcp,0.259,0.583,0.378,0.000942,0.0755,-9.619,0.039,94.938,0.331
5UZtD6tXHtVzx6sZvN5lGA,0.743,0.613,0.289,1.57E-06,0.0617,-16.529,0.0305,144.188,0.553
5v05DdK7dCqmImUj4PLxOE,0.851,0.45,0.262,0,0.102,-10.423,0.033,102.656,0.488
5v0KrlxS6jeM7qZxjpFyk0,0.0566,0.608,0.786,3.94E-05,0.226,-9.206,0.0534,158.123,0.811
5v1bA7NmQcQHvH9IDkeeF4,0.201,0.497,0.717,0,0.0458,-4.224,0.0303,168.999,0.771
5v1QGhgPTKpSH6UBXZoieW,0.000613,0.196,0.827,0,0.728,-12.874,0.0534,180.818,0.524
5v1SuYGd6VFMGu8nVHzajO,0.191,0.744,0.548,0.0232,0.186,-9.245,0.104,91.845,0.524
5v2snXqNEVtKxsJy5YBVfV,0.0257,0.755,0.915,0,0.0351,-3.505,0.105,113.986,0.7
5v2svcIVA9e1cyhRDnlRCd,0.965,0.247,0.132,0.00118,0.1,-15.503,0.03,87.753,0.222
5V2tLRgrwtQjTrCxmYVLZ8,0.519,0.612,0.409,0,0.0554,-6.797,0.0292,78.969,0.698
5V3CinWTBUD3goeV816B3g,0.179,0.411,0.398,0.0109,0.238,-8.331,0.0316,179.905,0.141
5V3fw7a3vubB9PzMNhGoPL,0.13,0.879,0.859,0,0.305,-4.52,0.129,132.96,0.961
5v4NKLZzmlPtmHH9NZy3Cn,0.00204,0.551,0.902,0,0.0628,-3.793,0.0433,114.998,0.523
5V4NlIfbLfR5c8U9330HY8,0.21,0.723,0.347,0.0122,0.124,-9.694,0.0283,109.972,0.166
5V4Sx4VKnHwyM6CjZnfce2,0.242,0.557,0.814,0,0.114,-3.241,0.0325,143.935,0.582
5v4sZRuvWDcisoOk1PFv6T,0.529,0.66,0.316,0.000294,0.104,-11.567,0.0364,91.207,0.543
5v4WxFIxR7N6qqnwMz7fYc,0.523,0.387,0.235,3.99E-05,0.255,-16.647,0.0371,74.216,0.613
5v6fwkgHeF0N32LmEoQyQB,0.0289,0.622,0.829,0.00532,0.0749,-5.066,0.0482,86.069,0.752
5V6j1MHADiDpNXEGX7fEIP,0.0829,0.573,0.908,0.00309,0.0686,-6.712,0.0454,158.35,0.963
5v6RTnnPQPEj2ciqpZewtc,0.585,0.476,0.534,0.000236,0.112,-7.432,0.154,91.646,0.234
5V7jK3SwshmN6tJ44RZJMU,0.96,0.619,0.0473,0.000395,0.0838,-23.126,0.12,115.47,0.458
5v7kaZNsnyByrSJOfO8gKq,0.585,0.901,0.352,0,0.122,-10.038,0.0916,111.065,0.199
5V7mTIcXVU9k2JNu0mE6vy,0.65,0.433,0.307,0,0.0635,-8.796,0.0327,178.114,0.378
5V8dAhVh2tTw8Dvaf7I7NG,0.207,0.54,0.842,0.00363,0.324,-7.006,0.039,160.621,0.899
5v9QcP9ozWxfB9vt9MB2Rt,0.435,0.435,0.407,0.000277,0.159,-9.387,0.0331,119.808,0.223
5Va2ImszhfJhRUgayR7ZaP,0.967,0.372,0.0542,1.53E-05,0.0738,-18.745,0.0438,72.929,0.171
5VA4Ispp52EA1sOqzMz3Av,0.0728,0.776,0.603,6.25E-05,0.111,-5.696,0.0343,96.888,0.921
5Vaa69KJIHcsvFv2KHxq3t,0.00386,0.64,0.94,0,0.104,-5.722,0.0575,135.987,0.601
5vagrguhKusDNKj179pu8R,0.619,0.652,0.292,0,0.174,-9.603,0.0467,116.109,0.304
5VarZFY00sO54HErJ3TPCI,0.0363,0.829,0.435,0.878,0.119,-10.136,0.0515,103.816,0.594
5VasLvVzuH1vRsioaiJPT3,0.444,0.722,0.512,0.000402,0.044,-7.008,0.0313,118.288,0.713
5vb7At47uO0yPGfmYnAHuw,0.79,0.495,0.182,0.000368,0.129,-11.116,0.0467,112.89,0.203
5VBcEJ4mtXTmVEJtc7hx2g,0.409,0.705,0.499,6.59E-05,0.103,-7.969,0.0265,98.686,0.391
5VbePtZp1at8gH990zVyTI,0.00506,0.529,0.968,0.00034,0.201,-5.198,0.0503,150.326,0.751
5vbw9boDHRHLZiv90e2ZVx,0.893,0.504,0.212,0.22,0.0817,-16.756,0.0408,108.629,0.233
5VBwLOZDyDWInNYIUniuZG,0.000424,0.23,0.766,0.838,0.159,-3.849,0.0398,151.106,0.227
5VBzIn9cBH4BNa1c6Zilba,0.114,0.322,0.68,0.0245,0.434,-11.349,0.061,142.748,0.518
5vcAqOGGWFecAnMLG4iSAL,0.97,0.279,0.128,0.000518,0.19,-19.474,0.0436,94.01,0.0581
5vCgOg9VqRaAUbnflCO6P3,0.193,0.538,0.664,0,0.0918,-6.318,0.0392,154.033,0.366
5vCK2zLPho1HZ9jTBNzMQ3,0.0733,0.562,0.669,0.000404,0.114,-4.139,0.039,146.82,0.22
5Vdg4tP25ffeGEC5GGmCwm,0.252,0.551,0.461,2.39E-06,0.0541,-11.778,0.0255,105.155,0.739
5Ve4qBYAThGLTOva0hhoTa,0.304,0.773,0.811,0,0.174,0.496,0.0882,81.037,0.774
5VEbIsn42Z8D3bz3RsjQcV,0.763,0.701,0.824,3.36E-05,0.111,-7.06,0.0412,96.058,0.711
5vEE1d5gkv3pgfZyppLeX8,0.000596,0.224,0.925,1.35E-06,0.0663,-1.71,0.0834,138.022,0.378
5VEKqp658KuE7uIgTQDyVT,0.0431,0.803,0.668,0,0.448,-9.546,0.328,93.996,0.695
5VErNsWF69eD0HiBt2vWcH,0.0102,0.528,0.655,0.723,0.377,-7.85,0.0262,115.285,0.367
5VETCvX0BpeIEG9cxdqS5E,0.422,0.639,0.491,0.000414,0.894,-12.051,0.464,71.533,0.604
5VeVtDddqolWr7yBSDd45n,0.604,0.629,0.412,0.00655,0.227,-11.288,0.0347,115.698,0.458
5VezGILgwg3dfdFll5G6k3,0.152,0.833,0.665,4.44E-05,0.15,-7.086,0.0744,92.044,0.839
5Vfg6oAN5VpGlKceZyoijb,0.804,0.18,0.0256,0.77,0.0977,-34.212,0.0386,127.312,0.0387
5vFKQF10Jhyysg3JUbfBUd,0.161,0.615,0.476,0.0334,0.0946,-12.205,0.0337,91.584,0.611
5VFllKqmcL8ZwWcH7tDLbr,0.426,0.421,0.619,0.0017,0.97,-9.703,0.0703,81.944,0.805
5vfoqFiW6wXwhwa7r523Iq,0.306,0.625,0.445,0.0159,0.821,-9.172,0.0358,92.631,0.811
5VG4VvKGp6NoBC8nFTtt84,0.00133,0.274,0.58,1.05E-06,0.855,-6.253,0.0335,166.644,0.594
5VgcM58bybW45T2WgTdbeY,0.442,0.557,0.632,2.24E-05,0.833,-11.072,0.111,115.097,0.692
5vgdeMt4uKUN2BeltZjoDh,0.222,0.776,0.707,0,0.0852,-4.073,0.175,99.953,0.863
5VGlqQANWDKJFl0MBG3sg2,0.00552,0.276,0.715,0.000417,0.201,-5.356,0.0432,137.028,0.173
5vHF3RSNDGcpnndDpY9ymw,9.55E-05,0.556,0.902,0.884,0.043,-12.869,0.0584,188.42,0.566
5VHnTQWSzShP5rHyEkQM4A,0.871,0.455,0.152,0,0.587,-13.156,0.054,115.325,0.542
5VhPJxUYEpSJpFW1ZcYvrt,0.858,0.485,0.506,1.66E-05,0.828,-22.268,0.902,108.277,0.118
5VHwEHR0IfvV4f7V7o0qnt,0.0131,0.6,0.946,0,0.296,-4.134,0.114,145.004,0.621
5vHyWEoEyIJT5RhR1fcN7y,0.00306,0.536,0.812,0.000455,0.116,-7.379,0.0441,94.677,0.338
5Vi50hs3BHjjHVC1UoVUBs,0.617,0.663,0.655,2.71E-06,0.374,-8.796,0.0476,130.838,0.971
5VIfacsWytkcgr7aTt8Tql,0.846,0.341,0.229,2.81E-06,0.101,-15.795,0.0344,126.852,0.131
5ViiC7HZCgbsWvzhdGLeIb,0.0328,0.751,0.804,5.01E-05,0.077,-5.957,0.0551,87.982,0.858
5Vip8qySvWP12QaJoPliOA,9.45E-05,0.343,0.967,0.00923,0.683,-5.45,0.224,119.582,0.166
5vIu19A3EEdHgFM4Cba6F4,0.144,0.892,0.607,0.000314,0.0909,-7.232,0.367,120,0.244
5VIUVUvwHPM2vJaQpznd5W,0.402,0.552,0.403,3.78E-06,0.0617,-11.791,0.167,67.531,0.394
5vjigjfoXuJEttqLB3HTAg,0.744,0.591,0.454,0,0.0989,-8.936,0.0322,128.909,0.865
5VjlmjJ1peXIjcuecCdfx1,0.235,0.446,0.468,0,0.0963,-9.844,0.0323,169.983,0.223
5vjLSffimiIP26QG5WcN2K,0.469,0.618,0.443,0,0.0829,-9.681,0.0526,119.949,0.167
5vjR4LUikpN6LhpxRWK6k2,0.000569,0.507,0.995,1.28E-05,0.0686,-2.355,0.0829,123.889,0.219
5VjTlCuX8C11QDunDwvyNh,0.771,0.617,0.315,0,0.0809,-7.998,0.0326,119.822,0.447
5vjV8rtLO9H1XVMFTXSbnZ,0.172,0.433,0.499,0,0.346,-8.499,0.357,195.842,0.545
5vk9PL1tTyWrQY3TqRq2Rg,0.617,0.639,0.544,0,0.479,-12.843,0.141,80.844,0.793
5vKaYFrSdHcFYsSz9gaDQg,0.791,0.618,0.519,0.963,0.114,-12.72,0.0422,113.728,0.863
5Vkdh8GfdXmwyJjzPewMWM,0.149,0.646,0.431,0.000428,0.108,-9.287,0.029,145.855,0.248
5VkHTogGhpdkLv0bOtlVjt,0.353,0.431,0.597,0.42,0.153,-12.934,0.194,136.241,0.617
5VkiOpqZZOlLWxJT6K6e10,0.0233,0.517,0.628,0,0.0746,-7.556,0.0371,166.013,0.665
5vkkhwtKWnGkFu3tagE71D,0.000408,0.487,0.811,3.83E-05,0.146,-7.223,0.0432,120.124,0.382
5VKsvhjnjQ3IAspPjGiNPf,0.0498,0.517,0.65,0,0.779,-4.896,0.296,131.401,0.418
5VkuqayHiiU5ZHyYEH4Oeb,0.0838,0.548,0.892,0,0.0842,-4.403,0.597,172.248,0.671
5VKURKW25ync9ffIg6UqRa,0.249,0.668,0.828,7.21E-06,0.162,-6.517,0.0616,129.285,0.755
5vL0yvddknhGj7IrBc6UTj,0.0203,0.69,0.636,0,0.147,-6.028,0.0457,96,0.8
5VL7pScLlKe4MbB8EAivgA,0.665,0.408,0.499,0,0.11,-7.651,0.0323,88.968,0.554
5vlEg2fT4cFWAqU5QptIpQ,0.173,0.706,0.751,0,0.168,-6.323,0.0708,91.031,0.195
5vLh40xCE0Hl0LJk5Sad1A,0.0416,0.69,0.639,0,0.196,-8.08,0.0475,146.142,0.908
5vlOwOVK0gBhWZ1tNZ3gUV,0.618,0.506,0.401,0.000591,0.383,-9.857,0.0299,117.281,0.09
5vlZcJrzlTdbPU8UVzK2AH,0.76,0.604,0.66,0,0.0858,-5.514,0.0572,90.009,0.957
5vM8GpI04rVLp7m1gUHDRa,0.0497,0.705,0.854,0.877,0.0977,-8.167,0.0417,89.015,0.673
5vmGZ4645Pyx1vHNBgFGDI,0.76,0.528,0.159,0.000205,0.209,-13.696,0.0267,82.986,0.423
5VMjsqJtUgMJMuJAJRYYaB,0.85,0.362,0.943,0,0.419,-12.919,0.853,83.906,0.0374
5vmRQ3zELMLUQPo2FLQ76x,0.288,0.685,0.584,0.00918,0.124,-10.616,0.0276,134.546,0.939
5Vmt3ascqbh0QJCV1een0Q,0.637,0.392,0.168,0.358,0.198,-22.249,0.0442,123.419,0.292
